counted_store_no,stock_cnt_ref_2,item_code,bin_no,quantity,res_qty,counted_undamaged,counted_damaged,sht_qty,sht_val,surp_qty,surp_val,description,undam_val,dam_val,sheet_name,source_file,document_type
MAIN STORE,NTMS23,204226,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FUSES HRC 200 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204234,SHF C3,0.0,0,0.0,0,0,0.0,0,0.0,FUSES 25A      WIRE FUSES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204235,NONE,90.0,0,90.0,0,0,0.0,0,0.0,FUSES 5A FUSELINK TYPE K,1260.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204236,SHF C3,0.0,0,0.0,0,0,0.0,0,0.0,FUSES 10 A FUSELINK TYPE K,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204237,SHF C4,250.0,0,250.0,0,0,0.0,0,0.0,FUSES 15 A FUSELINK TYPE K,4250.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204238,SHF C4,0.0,0,0.0,0,0,0.0,0,0.0,FUSES 20 A FUSELINK TYPE K,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204277,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FUSES HRC 150 - 160 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204315,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FUSES HRC 250AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204366,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FUSES HRC 300 AMP + 315 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204463,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FUSES HRC 400 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204528,NONE,0.0,0,0.0,0,0,0.0,0,0.0,FUSES HRC 500 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204536,NONE,17.0,0,17.0,0,0,0.0,0,0.0,FUSES DROP OUT UNIT,19550.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204537,NONE,30.0,0,30.0,0,0,0.0,0,0.0,DROPOUT FUSELINK CARRIERS,5760.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204538,NONE,25.0,0,25.0,0,0,0.0,0,0.0,DROPOUT FUSESOLIDLINK PORCELAI,5202.85,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204539,NONE,4.0,0,4.0,0,0,0.0,0,0.0,DROPOUT SOLIDLINKS SILICONE,1200.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204544,NONE,0.0,0,0.0,0,0,0.0,0,0.0,HUGLINKS LB TYPE FOR LINEGEAR 2000,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204552,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"FUSE HOLDER HRC,",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204676,SHF A2,1.0,0,1.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 20A LONG,1000.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204677,NONE,1.0,0,1.0,0,0,0.0,0,0.0,120ALMX020 FUSES JOS STRIKER PIN LONG BIG,1126.61,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204684,SHF A1,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 20A SHORT,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204692,SHF A3,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 30A LONG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204693,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"120ALMX031,5 FUSES STRIKER PIN LONG BIG",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204706,SHF A2,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 30A SHORT,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204714,SHF A4,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 45A LONG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204715,NONE,0.0,0,0.0,0,0,0.0,0,0.0,120ALM040 FUSES JOS STRIKER LONG BIG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204721,SHF A3,0.0,0,0.0,0,0,0.0,0,0.0,JOS FUSES STRIKER PIN 40 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204722,SHF A3,4.0,0,4.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 45A SHORT,3478.87,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204723,SHF A3,0.0,0,0.0,0,0,0.0,0,0.0,JOS FUSES STRIKER PIN 50 AMPS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204749,SHF A1,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 63A LONG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204750,NONE,1.0,0,1.0,0,0,0.0,0,0.0,120ALMX063 LONG BIG,1980.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204757,SHF A4,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 63A SHORT,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204758,SHF A4,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 80ASHORT,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204765,SHF A2,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 100A LONG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204766,NONE,0.0,0,0.0,0,0,0.0,0,0.0,120ALMX090 JOS STRIKER PIN LONG BIG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204773,SHF A1,0.0,0,0.0,0,0,0.0,0,0.0,FUSES JOS STRIKER PIN 100A SHORT,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204802,NONE,191.0,0,191.0,0,0,0.0,0,0.0,GLANDS NR O PRATLEY,1826.84,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204803,NONE,66.0,0,66.0,0,0,0.0,0,0.0,"GLANDS CABLE NO,1",3196.38,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204854,NONE,3.0,0,3.0,0,0,0.0,0,0.0,"GLANDS CABLE NO,2",444.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204862,NONE,0.0,0,0.0,0,0,0.0,0,0.0,GLANDS PVC COMPRESION,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204919,BIN DS,60.0,0,59.0,0,1,161.72,0,0.0,"GLANDS CABLE NO,3",9541.48,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,204951,NONE,78.0,0,78.0,0,0,0.0,0,0.0,"GLANDS CABLE NO,4",11125.92,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205001,NONE,11.0,0,11.0,0,0,0.0,0,0.0,"GLANDS CABLE NO,5",4391.97,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205052,NONE,15.0,0,15.0,0,0,0.0,0,0.0,"GLANDS CABLE NO,6",8159.04,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205095,NONE,0.0,0,0.0,0,0,0.0,0,0.0,GRIPS PISTOL STRAIN CLAMPS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205096,NONE,0.0,0,0.0,0,0,0.0,0,0.0,POLE TOP MAKE OFF,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205141,NONE,20.0,0,20.0,0,0,0.0,0,0.0,"GLANDS CABLE NO,7",6107.72,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205165,00NONE,150.0,0,150.0,0,0,0.0,0,0.0,j6 pilc 11kv joints,468000.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205166,NONE,8.0,0,8.0,0,0,0.0,0,0.0,j7 pilc 11kc joints,55680.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205167,NONE,0.0,0,0.0,0,0,0.0,0,0.0,CABLE JOINT MIRP-1,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205168,NONE,0.0,0,0.0,0,0,0.0,0,0.0,JOINTS CABLE MIRP-2 300MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205192,NONE,0.0,0,0.0,0,0,0.0,0,0.0,BRASS B/C HOLDERS BUTTON,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205426,NONE,87.0,0,87.0,0,0,0.0,0,0.0,150MM LONG BRACKET TO FIT OVER CONCRETE POLE FOR,19140.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205427,NONE,0.0,0,0.0,0,0,0.0,0,0.0,DOUBLE OUTREACH ARM FOR STEEL POLE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205443,NONE,10.0,0,10.0,0,0,0.0,0,0.0,EARTH FAULT RELAY INDICATOR,2183.94,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205494,NONE,0.0,0,0.0,0,0,0.0,0,0.0,PORCELAIN GUY STRAIN,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205532,00NONE,552.0,0,552.0,0,0,0.0,0,0.0,INSULATORS PORCELAIN 22KV 4KC CAPLESS,194574.6,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205583,NONE,0.0,0,0.0,0,0,0.0,0,0.0,INSULLATORS REEL TYPE HT1010,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205591,NONE,0.0,0,0.0,0,0,0.0,0,0.0,SILICONE INSULATORS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205648,NONE,34.0,0,34.0,0,0,0.0,0,0.0,IGNITOR MZH 40V,5610.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205753,SHF C1,264.0,0,264.0,0,0,0.0,0,0.0,READY BOARDS C/W BULK HEAD FITTINGS,269280.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205788,NONE,1715.0,0,1715.0,0,0,0.0,0,0.0,LAMPS TRAFFIC ROBOT HALOGEN 12V 50W,204596.5,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205885,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 60W+100W-32V BC+E5,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205974,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 250V 60W ES & BC,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205992,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LINE POST INSULATOR,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,205993,NONE,0.0,0,0.0,0,0,0.0,0,0.0,MINK SIDE TIE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206113,NONE,30.0,0,30.0,0,0,0.0,0,0.0,LAMPS 100W-BC+ES,2352.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206164,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 150W ES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206326,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 200W ES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206539,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"LAMPS 2000W METAL HAYLITE EXT, IGNITOR",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206547,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"LAMPS 2000W MET,HAYLITE EXTER,",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206628,NONE,142.0,0,142.0,0,0,0.0,0,0.0,LAMPS 4FT 40W FLUORESCENT TUBES,2328.8,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206629,NONE,298.0,0,318.0,0,0,0.0,20,1680.0,4 FT LED TUBES,25032.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206630,NONE,219.0,0,219.0,0,0,0.0,0,0.0,LAMP LED TUBE 5 FEET,23214.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206644,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 8FT 105W COOLWHITE FLUORESCENT TUB,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206652,NONE,300.0,0,0.0,0,300,37315.79,0,0.0,LAMPS 8FT FLUORESCENT TUBES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206679,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 5FT 80W FLUORESCENT TUBES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206686,NONE,425.0,0,425.0,0,0,0.0,0,0.0,LAMP LED FLUORESCENT FITTING,73950.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206687,NONE,660.0,0,0.0,0,660,11547.14,0,0.0,LAMPS 5FT SLIMLINE FLUORESCENT TUBES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206688,NONE,457.0,0,457.0,0,0,0.0,0,0.0,LAMP 5FT FITTING LED DOUBLE,82260.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206709,SHF C1,0.0,0,0.0,0,0,0.0,0,0.0,LAMPHOLDERS M/V 125W PORCELAINE,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206710,SHF C1,0.0,0,0.0,0,0,0.0,0,0.0,LAMP PORCELAIN HOLDER BC,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206711,SHF C2,0.0,0,0.0,0,0,0.0,0,0.0,LAMP PORCELAIN HOLDERS ES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206712,SHF C3,0.0,0,0.0,0,0,0.0,0,0.0,LAMP HOLDERS PORC J67UNSKIRT,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206733,SHF C2,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS THEATRE STAGE SPOT LIGHTS 1000W,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206734,SHF C1,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS THEATRE STAGESPOT_T11,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206741,SHF C1,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS IODENE QUARTZ 500 W,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206768,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS IODINE QUARTZ 1500W,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206776,SHF C2,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS LOW VOLTAGE TUNGSTEN HALOGENM50-12,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206784,SHF C3,20.0,0,20.0,0,0,0.0,0,0.0,LAMPS 2D 28W,2731.4,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206785,SHF C4,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 2D 16WATTS,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206792,SHF C4,130.0,0,130.0,0,0,0.0,0,0.0,"LAMPS GOLF BALLS E,S,",363.57,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206806,NONE,9.0,0,9.0,0,0,0.0,0,0.0,"LAMPS M,V, 125 W",604.8,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206814,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"LAMPS PIGMY 15W B,C,",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206849,NONE,955.0,0,955.0,0,0,0.0,0,0.0,LAMPS SON T 250 WATT,96449.4,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206857,NONE,372.0,0,372.0,0,0,0.0,0,0.0,"LAMPS M,V, 250W",73682.04,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,206865,NONE,523.0,0,523.0,0,0,0.0,0,0.0,LAMPS 250W SODIUM,75312.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207004,NONE,335.0,0,335.0,0,0,0.0,0,0.0,"LAMPS M/V 400W GES,",60300.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207047,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS SPOT T1/500W,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207055,NONE,848.0,0,840.0,0,8,1440.0,0,0.0,LAMP SON E C/W INTERNAL IGNITOR,151200.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207063,NONE,139.0,0,139.0,0,0,0.0,0,0.0,FITTINGS STREETLIGHT 70W HPS SONE EXT IG,271260.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207071,NONE,98.0,0,98.0,0,0,0.0,0,0.0,LAMPS SONT 400W HPS (BLUE),18885.58,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207098,00NONE,594.0,0,594.0,0,0,0.0,0,0.0,LAMPS SON T 400W tube,116424.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207099,NONE,3.0,0,3.0,0,0,0.0,0,0.0,LAMPS 1000 WATTS SON T,1789.47,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207381,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LAMPS 65W TRAFFIC CONTROL,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207608,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LENS FOR FITTING L14,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207609,NONE,10.0,0,10.0,0,0,0.0,0,0.0,SLEEVES PRE-INSULATED-MJPT 35,139.65,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207610,NONE,0.0,0,0.0,0,0,0.0,0,0.0,SLEEVES PRE-INSULATED-MJPT 70,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207611,NONE,10.0,0,10.0,0,0,0.0,0,0.0,SLEEVES PRE-INSULATED-MJPT 120,572.9,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207772,NONE,9904.0,0,9904.0,0,0,0.0,0,0.0,LUGS 16 MM,40376.64,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207837,NONE,2474.0,0,2474.0,0,0,0.0,0,0.0,LUGS 25MM,17318.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207888,NONE,2785.0,0,2785.0,0,0,0.0,0,0.0,LUGS 35MM,24280.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207918,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LUGS 50MM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,207934,NONE,2890.0,0,2890.0,0,0,0.0,0,0.0,LUGS 70MM,64158.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208035,NONE,165.0,0,165.0,0,0,0.0,0,0.0,LUGS 95MM,7425.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208086,NONE,470.0,0,470.0,0,0,0.0,0,0.0,LUGS 120MM,26414.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208213,NONE,550.0,0,550.0,0,0,0.0,0,0.0,"LUGS 1,5MM",149.91,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208264,NONE,200.0,0,200.0,0,0,0.0,0,0.0,LUGS 4MM,250.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208361,NONE,238.0,0,238.0,0,0,0.0,0,0.0,LUGS 150MM,5114.62,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208612,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LUGS 400A ALUMINIUM,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208965,NONE,1.0,0,1.0,0,0,0.0,0,0.0,MINISUB 315 KVA,495360.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208967,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"MINI SUBSTATION 315KVA 6,6-400V (FOR ORKNEY)",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208981,NONE,0.0,0,0.0,0,0,0.0,0,0.0,MINISUB 200 KVA MET SKAKEL TUIG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,208982,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"MINISUB 200 KVA 6,6",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209015,NONE,3.0,0,3.0,0,0,0.0,0,0.0,MINISUB 500KVA 3P,2008800.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209016,NONE,2.0,0,2.0,0,0,0.0,0,0.0,"MINISUB 500 KVA 6,6",835749.5,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209023,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"MINISUB 100 K,V,A, MET SKAKELTUIG",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209031,NONE,0.0,0,0.0,0,0,0.0,0,0.0,MINISUB 630 KVA MET SKAKELTUIG,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209032,NONE,1.0,0,1.0,0,0,0.0,0,0.0,"MINISUB 630 KVA 6,6",157815.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209058,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"METERS 3 X 4 X 5 AMP C,T,",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209059,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LUGS PREINSULATED B/M CPTAU 25,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209060,NONE,35.0,0,35.0,0,0,0.0,0,0.0,LUGS PRE-INSULATED B/M CPTAU35,771.84,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209061,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LUGSPRE-INSULATED B/M CPTAU_70,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209062,NONE,0.0,0,0.0,0,0,0.0,0,0.0,LUGSPRE-INSULATED B/M CPTAU120,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209065,NONE,2.0,0,2.0,0,0,0.0,0,0.0,mini substation with switch gear 1000mva,992001.14,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209066,NONE,2.0,0,2.0,0,0,0.0,0,0.0,MINISUB 800 KVA MET SKAKELTUIG,399895.09,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209074,NONE,0.0,0,0.0,0,0,0.0,0,0.0,MINISUB 400 KVA,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209075,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"MINIATURE SUBSTATION 400KVA 6,6",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209104,NONE,2.0,0,2.0,0,0,0.0,0,0.0,METERS STUBBY TYPE CO 6WAY BOXES,4400.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209112,00NONE,297.0,0,297.0,0,0,0.0,0,0.0,CONVENTIONAL METERS,1262431.17,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209139,NONE,0.0,0,0.0,0,0,0.0,0,0.0,METERS STUBBY TYPE CO 3 WAY_BOXES,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209147,NONE,0.0,0,0.0,0,0,0.0,0,0.0,METERS MAXIMUM KW HOUR 110V 5A,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209155,NONE,0.0,0,0.0,0,0,0.0,0,0.0,"METERS 3X4X25 - 50 AMP 40-100 AMP_3PHASE,",0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209309,NONE,0.0,0,0.0,0,0,0.0,0,0.0,METERS MAXIMUM DEMAND 600/5,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209448,NONE,0.0,0,0.0,0,0,0.0,0,0.0,METER ELC T8L3P4W 160A 230V,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209449,NONE,0.0,0,0.0,0,0,0.0,0,0.0,METERS S/P 80 AMP,0.0,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209450,209450,1377.0,0,1377.0,0,0,0.0,0,0.0,METERS S/P 80 AMP A200,1033432.95,0.0,Sheet1,Variance report.xlsx,xlsx
MAIN STORE,NTMS23,209451,NONE,1357.0,0,1262.0,95,0,0.0,0,0.0,SINGLE PHASE SPLIT CONFIGURATION ;CLASS 2 ;PREPAID,1379207.4,86122.25,Sheet1,Variance report.xlsx,xlsx
